Plant ID,Plant name,Country/Area,Status,year,is_operating
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,operating,2029,True
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,operating,2030,True
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,announced,2020,False
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,announced,2021,False
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,announced,2022,False
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,announced,2023,False
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,announced,2024,False
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,announced,2025,False
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,announced,2026,False
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,announced,2027,False
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,announced,2028,False
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,announced,2029,False
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,announced,2030,False
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,operating pre-retirement,2020,True
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,operating pre-retirement,2021,True
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,operating pre-retirement,2022,True
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,operating pre-retirement,2023,True
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,operating pre-retirement,2024,True
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,operating pre-retirement,2025,True
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,operating pre-retirement,2026,True
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,operating pre-retirement,2027,True
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,operating pre-retirement,2028,True
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,operating pre-retirement,2029,True
P100000120201,Changzhou Eastern Special Steel Co Ltd,China,operating pre-retirement,2030,True
P100000120105,Chengde Iron and Steel Group Co Ltd,China,operating,2020,True
P100000120105,Chengde Iron and Steel Group Co Ltd,China,operating,2021,True
P100000120105,Chengde Iron and Steel Group Co Ltd,China,operating,2022,True
P100000120105,Chengde Iron and Steel Group Co Ltd,China,operating,2023,True
P100000120105,Chengde Iron and Steel Group Co Ltd,China,operating,2024,True
P100000120105,Chengde Iron and Steel Group Co Ltd,China,operating,2025,True
P100000120105,Chengde Iron and Steel Group Co Ltd,China,operating,2026,True
P100000120105,Chengde Iron and Steel Group Co Ltd,China,operating,2027,True
P100000120105,Chengde Iron and Steel Group Co Ltd,China,operating,2028,True
P100000120105,Chengde Iron and Steel Group Co Ltd,China,operating,2029,True
P100000120105,Chengde Iron and Steel Group Co Ltd,China,operating,2030,True
P100000120123,Chengde Jianlong Special Steel Co Ltd,China,operating,2020,True
P100000120123,Chengde Jianlong Special Steel Co Ltd,China,operating,2021,True
P100000120123,Chengde Jianlong Special Steel Co Ltd,China,operating,2022,True
P100000120123,Chengde Jianlong Special Steel Co Ltd,China,operating,2023,True
P100000120123,Chengde Jianlong Special Steel Co Ltd,China,operating,2024,True
P100000120123,Chengde Jianlong Special Steel Co Ltd,China,operating,2025,True
P100000120123,Chengde Jianlong Special Steel Co Ltd,China,operating,2026,True
P100000120123,Chengde Jianlong Special Steel Co Ltd,China,operating,2027,True
P100000120123,Chengde Jianlong Special Steel Co Ltd,China,operating,2028,True
P100000120123,Chengde Jianlong Special Steel Co Ltd,China,operating,2029,True
P100000120123,Chengde Jianlong Special Steel Co Ltd,China,operating,2030,True
P100000120154,Chengde Shengfeng Iron and Steel Co Ltd,China,retired,2020,False
P100000120154,Chengde Shengfeng Iron and Steel Co Ltd,China,retired,2021,False
P100000120154,Chengde Shengfeng Iron and Steel Co Ltd,China,retired,2022,False
P100000120154,Chengde Shengfeng Iron and Steel Co Ltd,China,retired,2023,False
P100000120154,Chengde Shengfeng Iron and Steel Co Ltd,China,retired,2024,False
P100000120154,Chengde Shengfeng Iron and Steel Co Ltd,China,retired,2025,False
P100000120154,Chengde Shengfeng Iron and Steel Co Ltd,China,retired,2026,False
P100000120154,Chengde Shengfeng Iron and Steel Co Ltd,China,retired,2027,False
P100000120154,Chengde Shengfeng Iron and Steel Co Ltd,China,retired,2028,False
P100000120154,Chengde Shengfeng Iron and Steel Co Ltd,China,retired,2029,False
P100000120154,Chengde Shengfeng Iron and Steel Co Ltd,China,retired,2030,False
P100000120153,Chengde Zhaofeng Steel Group Co Ltd,China,retired,2020,False
P100000120153,Chengde Zhaofeng Steel Group Co Ltd,China,retired,2021,False
P100000120153,Chengde Zhaofeng Steel Group Co Ltd,China,retired,2022,False
P100000120153,Chengde Zhaofeng Steel Group Co Ltd,China,retired,2023,False
P100000120153,Chengde Zhaofeng Steel Group Co Ltd,China,retired,2024,False
P100000120153,Chengde Zhaofeng Steel Group Co Ltd,China,retired,2025,False
P100000120153,Chengde Zhaofeng Steel Group Co Ltd,China,retired,2026,False
P100000120153,Chengde Zhaofeng Steel Group Co Ltd,China,retired,2027,False
P100000120153,Chengde Zhaofeng Steel Group Co Ltd,China,retired,2028,False
P100000120153,Chengde Zhaofeng Steel Group Co Ltd,China,retired,2029,False
P100000120153,Chengde Zhaofeng Steel Group Co Ltd,China,retired,2030,False
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating,2020,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating,2021,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating,2022,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating,2023,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating,2024,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating,2025,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating,2026,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating,2027,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating,2028,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating,2029,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating,2030,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,construction,2020,False
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,construction,2021,False
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,construction,2022,False
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,construction,2023,False
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,construction,2024,False
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,construction,2025,False
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,construction,2026,False
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,construction,2027,False
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,construction,2028,False
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,construction,2029,False
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,construction,2030,False
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,retired,2020,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,retired,2021,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,retired,2022,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,retired,2023,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,retired,2024,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,retired,2025,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,retired,2026,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,retired,2027,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,retired,2028,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,retired,2029,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,retired,2030,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating pre-retirement,2020,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating pre-retirement,2021,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating pre-retirement,2022,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating pre-retirement,2023,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating pre-retirement,2024,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating pre-retirement,2025,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating pre-retirement,2026,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating pre-retirement,2027,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating pre-retirement,2028,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating pre-retirement,2029,True
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,China,operating pre-retirement,2030,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating,2020,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating,2021,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating,2022,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating,2023,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating,2024,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating,2025,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating,2026,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating,2027,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating,2028,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating,2029,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating,2030,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,announced,2020,False
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,announced,2021,False
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,announced,2022,False
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,announced,2023,False
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,announced,2024,False
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,announced,2025,False
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,announced,2026,False
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,announced,2027,False
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,announced,2028,False
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,announced,2029,False
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,announced,2030,False
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating pre-retirement,2020,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating pre-retirement,2021,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating pre-retirement,2022,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating pre-retirement,2023,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating pre-retirement,2024,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating pre-retirement,2025,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating pre-retirement,2026,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating pre-retirement,2027,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating pre-retirement,2028,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating pre-retirement,2029,True
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,China,operating pre-retirement,2030,True
P100000120183,Chifeng Yuanlian Steel Co Ltd,China,operating,2020,True
P100000120183,Chifeng Yuanlian Steel Co Ltd,China,operating,2021,True
P100000120183,Chifeng Yuanlian Steel Co Ltd,China,operating,2022,True
P100000120183,Chifeng Yuanlian Steel Co Ltd,China,operating,2023,True
P100000120183,Chifeng Yuanlian Steel Co Ltd,China,operating,2024,True
P100000120183,Chifeng Yuanlian Steel Co Ltd,China,operating,2025,True
P100000120183,Chifeng Yuanlian Steel Co Ltd,China,operating,2026,True
P100000120183,Chifeng Yuanlian Steel Co Ltd,China,operating,2027,True
P100000120183,Chifeng Yuanlian Steel Co Ltd,China,operating,2028,True
P100000120183,Chifeng Yuanlian Steel Co Ltd,China,operating,2029,True
P100000120183,Chifeng Yuanlian Steel Co Ltd,China,operating,2030,True
P100000120327,Chifeng Zhongtang Special Steel Co Ltd,China,operating,2020,True
P100000120327,Chifeng Zhongtang Special Steel Co Ltd,China,operating,2021,True
P100000120327,Chifeng Zhongtang Special Steel Co Ltd,China,operating,2022,True
P100000120327,Chifeng Zhongtang Special Steel Co Ltd,China,operating,2023,True
P100000120327,Chifeng Zhongtang Special Steel Co Ltd,China,operating,2024,True
P100000120327,Chifeng Zhongtang Special Steel Co Ltd,China,operating,2025,True
P100000120327,Chifeng Zhongtang Special Steel Co Ltd,China,operating,2026,True
P100000120327,Chifeng Zhongtang Special Steel Co Ltd,China,operating,2027,True
P100000120327,Chifeng Zhongtang Special Steel Co Ltd,China,operating,2028,True
P100000120327,Chifeng Zhongtang Special Steel Co Ltd,China,operating,2029,True
P100000120327,Chifeng Zhongtang Special Steel Co Ltd,China,operating,2030,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,operating,2020,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,operating,2021,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,operating,2022,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,operating,2023,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,operating,2024,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,operating,2025,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,operating,2026,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,operating,2027,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,operating,2028,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,operating,2029,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,operating,2030,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,retired,2020,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,retired,2021,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,retired,2022,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,retired,2023,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,retired,2024,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,retired,2025,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,retired,2026,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,retired,2027,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,retired,2028,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,retired,2029,True
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,China,retired,2030,True
P100000120286,Chongli Steel Manufacturing Co Ltd,China,retired,2020,False
P100000120286,Chongli Steel Manufacturing Co Ltd,China,retired,2021,False
P100000120286,Chongli Steel Manufacturing Co Ltd,China,retired,2022,False
P100000120286,Chongli Steel Manufacturing Co Ltd,China,retired,2023,False
P100000120286,Chongli Steel Manufacturing Co Ltd,China,retired,2024,False
P100000120286,Chongli Steel Manufacturing Co Ltd,China,retired,2025,False
P100000120286,Chongli Steel Manufacturing Co Ltd,China,retired,2026,False
P100000120286,Chongli Steel Manufacturing Co Ltd,China,retired,2027,False
P100000120286,Chongli Steel Manufacturing Co Ltd,China,retired,2028,False
P100000120286,Chongli Steel Manufacturing Co Ltd,China,retired,2029,False
P100000120286,Chongli Steel Manufacturing Co Ltd,China,retired,2030,False
P100000120074,Chongqing Iron and Steel Co Ltd,China,operating,2020,True
P100000120074,Chongqing Iron and Steel Co Ltd,China,operating,2021,True
P100000120074,Chongqing Iron and Steel Co Ltd,China,operating,2022,True
P100000120074,Chongqing Iron and Steel Co Ltd,China,operating,2023,True
P100000120074,Chongqing Iron and Steel Co Ltd,China,operating,2024,True
P100000120074,Chongqing Iron and Steel Co Ltd,China,operating,2025,True
P100000120074,Chongqing Iron and Steel Co Ltd,China,operating,2026,True
P100000120074,Chongqing Iron and Steel Co Ltd,China,operating,2027,True
P100000120074,Chongqing Iron and Steel Co Ltd,China,operating,2028,True
P100000120074,Chongqing Iron and Steel Co Ltd,China,operating,2029,True
P100000120074,Chongqing Iron and Steel Co Ltd,China,operating,2030,True
P100000120409,Chongqing Yonghang Steel Group Co Ltd,China,operating,2020,True
P100000120409,Chongqing Yonghang Steel Group Co Ltd,China,operating,2021,True
P100000120409,Chongqing Yonghang Steel Group Co Ltd,China,operating,2022,True
P100000120409,Chongqing Yonghang Steel Group Co Ltd,China,operating,2023,True
P100000120409,Chongqing Yonghang Steel Group Co Ltd,China,operating,2024,True
P100000120409,Chongqing Yonghang Steel Group Co Ltd,China,operating,2025,True
P100000120409,Chongqing Yonghang Steel Group Co Ltd,China,operating,2026,True
P100000120409,Chongqing Yonghang Steel Group Co Ltd,China,operating,2027,True
P100000120409,Chongqing Yonghang Steel Group Co Ltd,China,operating,2028,True
P100000120409,Chongqing Yonghang Steel Group Co Ltd,China,operating,2029,True
P100000120409,Chongqing Yonghang Steel Group Co Ltd,China,operating,2030,True
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,construction,2020,False
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,construction,2021,False
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,construction,2022,False
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,construction,2023,False
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,construction,2024,False
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,construction,2025,False
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,construction,2026,False
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,construction,2027,False
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,construction,2028,False
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,construction,2029,False
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,construction,2030,False
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,operating pre-retirement,2020,True
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,operating pre-retirement,2021,True
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,operating pre-retirement,2022,True
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,operating pre-retirement,2023,True
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,operating pre-retirement,2024,True
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,operating pre-retirement,2025,True
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,operating pre-retirement,2026,True
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,operating pre-retirement,2027,True
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,operating pre-retirement,2028,True
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,operating pre-retirement,2029,True
P100000120317,Chongqing Zuhang Iron and Steel Co Ltd,China,operating pre-retirement,2030,True
P100000120202,Danyang Longjiang Steel Co Ltd,China,operating,2020,True
P100000120202,Danyang Longjiang Steel Co Ltd,China,operating,2021,True
P100000120202,Danyang Longjiang Steel Co Ltd,China,operating,2022,True
P100000120202,Danyang Longjiang Steel Co Ltd,China,operating,2023,True
P100000120202,Danyang Longjiang Steel Co Ltd,China,operating,2024,True
P100000120202,Danyang Longjiang Steel Co Ltd,China,operating,2025,True
P100000120202,Danyang Longjiang Steel Co Ltd,China,operating,2026,True
P100000120202,Danyang Longjiang Steel Co Ltd,China,operating,2027,True
P100000120202,Danyang Longjiang Steel Co Ltd,China,operating,2028,True
P100000120202,Danyang Longjiang Steel Co Ltd,China,operating,2029,True
P100000120202,Danyang Longjiang Steel Co Ltd,China,operating,2030,True
P100000120376,Daye Huaxin Industrial Co Ltd,China,announced,2020,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,announced,2021,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,announced,2022,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,announced,2023,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,announced,2024,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,announced,2025,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,announced,2026,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,announced,2027,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,announced,2028,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,announced,2029,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,announced,2030,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,construction,2020,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,construction,2021,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,construction,2022,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,construction,2023,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,construction,2024,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,construction,2025,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,construction,2026,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,construction,2027,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,construction,2028,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,construction,2029,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,construction,2030,False
P100000120376,Daye Huaxin Industrial Co Ltd,China,operating pre-retirement,2020,True
P100000120376,Daye Huaxin Industrial Co Ltd,China,operating pre-retirement,2021,True
P100000120376,Daye Huaxin Industrial Co Ltd,China,operating pre-retirement,2022,True
P100000120376,Daye Huaxin Industrial Co Ltd,China,operating pre-retirement,2023,True
P100000120376,Daye Huaxin Industrial Co Ltd,China,operating pre-retirement,2024,True
P100000120376,Daye Huaxin Industrial Co Ltd,China,operating pre-retirement,2025,True
P100000120376,Daye Huaxin Industrial Co Ltd,China,operating pre-retirement,2026,True
P100000120376,Daye Huaxin Industrial Co Ltd,China,operating pre-retirement,2027,True
P100000120376,Daye Huaxin Industrial Co Ltd,China,operating pre-retirement,2028,True
P100000120376,Daye Huaxin Industrial Co Ltd,China,operating pre-retirement,2029,True
P100000120376,Daye Huaxin Industrial Co Ltd,China,operating pre-retirement,2030,True
P100000120173,Daye Special Steel Co Ltd,China,operating,2020,True
P100000120173,Daye Special Steel Co Ltd,China,operating,2021,True
P100000120173,Daye Special Steel Co Ltd,China,operating,2022,True
P100000120173,Daye Special Steel Co Ltd,China,operating,2023,True
P100000120173,Daye Special Steel Co Ltd,China,operating,2024,True
P100000120173,Daye Special Steel Co Ltd,China,operating,2025,True
P100000120173,Daye Special Steel Co Ltd,China,operating,2026,True
P100000120173,Daye Special Steel Co Ltd,China,operating,2027,True
P100000120173,Daye Special Steel Co Ltd,China,operating,2028,True
P100000120173,Daye Special Steel Co Ltd,China,operating,2029,True
P100000120173,Daye Special Steel Co Ltd,China,operating,2030,True
P100000120173,Daye Special Steel Co Ltd,China,retired,2020,True
P100000120173,Daye Special Steel Co Ltd,China,retired,2021,True
P100000120173,Daye Special Steel Co Ltd,China,retired,2022,True
P100000120173,Daye Special Steel Co Ltd,China,retired,2023,True
P100000120173,Daye Special Steel Co Ltd,China,retired,2024,True
P100000120173,Daye Special Steel Co Ltd,China,retired,2025,True
P100000120173,Daye Special Steel Co Ltd,China,retired,2026,True
P100000120173,Daye Special Steel Co Ltd,China,retired,2027,True
P100000120173,Daye Special Steel Co Ltd,China,retired,2028,True
P100000120173,Daye Special Steel Co Ltd,China,retired,2029,True
P100000120173,Daye Special Steel Co Ltd,China,retired,2030,True
P100000121072,Daye Xinye Special Steel Co Ltd,China,operating,2020,True
P100000121072,Daye Xinye Special Steel Co Ltd,China,operating,2021,True
P100000121072,Daye Xinye Special Steel Co Ltd,China,operating,2022,True
P100000121072,Daye Xinye Special Steel Co Ltd,China,operating,2023,True
P100000121072,Daye Xinye Special Steel Co Ltd,China,operating,2024,True
P100000121072,Daye Xinye Special Steel Co Ltd,China,operating,2025,True
P100000121072,Daye Xinye Special Steel Co Ltd,China,operating,2026,True
P100000121072,Daye Xinye Special Steel Co Ltd,China,operating,2027,True
P100000121072,Daye Xinye Special Steel Co Ltd,China,operating,2028,True
P100000121072,Daye Xinye Special Steel Co Ltd,China,operating,2029,True
P100000121072,Daye Xinye Special Steel Co Ltd,China,operating,2030,True
P100000120121,Delong Steel Co Ltd,China,operating,2020,True
P100000120121,Delong Steel Co Ltd,China,operating,2021,True
P100000120121,Delong Steel Co Ltd,China,operating,2022,True
P100000120121,Delong Steel Co Ltd,China,operating,2023,True
P100000120121,Delong Steel Co Ltd,China,operating,2024,True
P100000120121,Delong Steel Co Ltd,China,operating,2025,True
P100000120121,Delong Steel Co Ltd,China,operating,2026,True
P100000120121,Delong Steel Co Ltd,China,operating,2027,True
P100000120121,Delong Steel Co Ltd,China,operating,2028,True
P100000120121,Delong Steel Co Ltd,China,operating,2029,True
P100000120121,Delong Steel Co Ltd,China,operating,2030,True
P100000120227,Dongbei Special Steel Group Dalian Special Steel Co Ltd,China,operating,2020,True
P100000120227,Dongbei Special Steel Group Dalian Special Steel Co Ltd,China,operating,2021,True
P100000120227,Dongbei Special Steel Group Dalian Special Steel Co Ltd,China,operating,2022,True
P100000120227,Dongbei Special Steel Group Dalian Special Steel Co Ltd,China,operating,2023,True
P100000120227,Dongbei Special Steel Group Dalian Special Steel Co Ltd,China,operating,2024,True
P100000120227,Dongbei Special Steel Group Dalian Special Steel Co Ltd,China,operating,2025,True
P100000120227,Dongbei Special Steel Group Dalian Special Steel Co Ltd,China,operating,2026,True
P100000120227,Dongbei Special Steel Group Dalian Special Steel Co Ltd,China,operating,2027,True
P100000120227,Dongbei Special Steel Group Dalian Special Steel Co Ltd,China,operating,2028,True
P100000120227,Dongbei Special Steel Group Dalian Special Steel Co Ltd,China,operating,2029,True
P100000120227,Dongbei Special Steel Group Dalian Special Steel Co Ltd,China,operating,2030,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,cancelled,2020,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,cancelled,2021,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,cancelled,2022,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,cancelled,2023,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,cancelled,2024,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,cancelled,2025,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,cancelled,2026,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,cancelled,2027,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,cancelled,2028,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,cancelled,2029,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,cancelled,2030,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,operating pre-retirement,2020,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,operating pre-retirement,2021,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,operating pre-retirement,2022,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,operating pre-retirement,2023,True
P100000120177,Ezhou Hongtai Steel Co Ltd,China,operating pre-retirement,2024,True
