company,year,production_t,emissions_tco2
Xiwang Special Steel Co Ltd [99.6%]; unknown [0.4%],2022,0.0,0.0
Xiwang Special Steel Co Ltd [99.6%]; unknown [0.4%],2023,0.0,0.0
Xiwang Special Steel Co Ltd [99.6%]; unknown [0.4%],2024,0.0,0.0
Xiwang Special Steel Co Ltd [99.6%]; unknown [0.4%],2025,0.0,0.0
Xiwang Special Steel Co Ltd [99.6%]; unknown [0.4%],2026,0.0,0.0
Xiwang Special Steel Co Ltd [99.6%]; unknown [0.4%],2027,0.0,0.0
Xiwang Special Steel Co Ltd [99.6%]; unknown [0.4%],2028,0.0,0.0
Xiwang Special Steel Co Ltd [99.6%]; unknown [0.4%],2029,0.0,0.0
Xiwang Special Steel Co Ltd [99.6%]; unknown [0.4%],2030,0.0,0.0
Xuanhua Iron and Steel Group Co Ltd [100.0%],2020,0.0,0.0
Xuanhua Iron and Steel Group Co Ltd [100.0%],2021,0.0,0.0
Xuanhua Iron and Steel Group Co Ltd [100.0%],2022,0.0,0.0
Xuanhua Iron and Steel Group Co Ltd [100.0%],2023,0.0,0.0
Xuanhua Iron and Steel Group Co Ltd [100.0%],2024,0.0,0.0
Xuanhua Iron and Steel Group Co Ltd [100.0%],2025,0.0,0.0
Xuanhua Iron and Steel Group Co Ltd [100.0%],2026,0.0,0.0
Xuanhua Iron and Steel Group Co Ltd [100.0%],2027,0.0,0.0
Xuanhua Iron and Steel Group Co Ltd [100.0%],2028,0.0,0.0
Xuanhua Iron and Steel Group Co Ltd [100.0%],2029,0.0,0.0
Xuanhua Iron and Steel Group Co Ltd [100.0%],2030,0.0,0.0
Xuzhou Jinhong Iron and Steel Group Co Ltd [100.0%],2020,639249.9467291711,255699.97869166845
Xuzhou Jinhong Iron and Steel Group Co Ltd [100.0%],2021,627272.3397258271,250908.93589033085
Xuzhou Jinhong Iron and Steel Group Co Ltd [100.0%],2022,620225.4918818009,248090.1967527204
Xuzhou Jinhong Iron and Steel Group Co Ltd [100.0%],2023,628485.5485585821,251394.21942343283
Xuzhou Jinhong Iron and Steel Group Co Ltd [100.0%],2024,635355.674598231,254142.2698392924
Xuzhou Jinhong Iron and Steel Group Co Ltd [100.0%],2025,0.0,0.0
Xuzhou Jinhong Iron and Steel Group Co Ltd [100.0%],2026,0.0,0.0
Xuzhou Jinhong Iron and Steel Group Co Ltd [100.0%],2027,0.0,0.0
Xuzhou Jinhong Iron and Steel Group Co Ltd [100.0%],2028,0.0,0.0
Xuzhou Jinhong Iron and Steel Group Co Ltd [100.0%],2029,0.0,0.0
Xuzhou Jinhong Iron and Steel Group Co Ltd [100.0%],2030,0.0,0.0
Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],2020,0.0,0.0
Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],2021,0.0,0.0
Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],2022,0.0,0.0
Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],2023,0.0,0.0
Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],2024,0.0,0.0
Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],2025,0.0,0.0
Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],2026,0.0,0.0
Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],2027,0.0,0.0
Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],2028,0.0,0.0
Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],2029,0.0,0.0
Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],2030,0.0,0.0
Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],2020,2109524.8242062647,4430002.130833156
Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],2021,2069998.7210952295,4346997.314299982
Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],2022,2046744.123209943,4298162.658740881
Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],2023,2074002.310243321,4355404.851510974
Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],2024,2096673.7261741622,4403014.824965741
Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],2025,0.0,0.0
Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],2026,0.0,0.0
Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],2027,0.0,0.0
Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],2028,0.0,0.0
Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],2029,0.0,0.0
Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],2030,0.0,0.0
Yangzhou Qinyou Special Metal Materials Co Ltd [100.0%],2020,1534199.8721500107,3221819.7315150225
Yangzhou Qinyou Special Metal Materials Co Ltd [100.0%],2021,1505453.6153419851,3161452.592218169
Yangzhou Qinyou Special Metal Materials Co Ltd [100.0%],2022,1488541.1805163224,3125936.479084277
Yangzhou Qinyou Special Metal Materials Co Ltd [100.0%],2023,1508365.316540597,3167567.164735254
Yangzhou Qinyou Special Metal Materials Co Ltd [100.0%],2024,1524853.6190357544,3202192.5999750844
Yangzhou Qinyou Special Metal Materials Co Ltd [100.0%],2025,0.0,0.0
Yangzhou Qinyou Special Metal Materials Co Ltd [100.0%],2026,0.0,0.0
Yangzhou Qinyou Special Metal Materials Co Ltd [100.0%],2027,0.0,0.0
Yangzhou Qinyou Special Metal Materials Co Ltd [100.0%],2028,0.0,0.0
Yangzhou Qinyou Special Metal Materials Co Ltd [100.0%],2029,0.0,0.0
Yangzhou Qinyou Special Metal Materials Co Ltd [100.0%],2030,0.0,0.0
Yun County Rongfeng Rolling Mill Factory [100.0%],2020,447474.9627104198,178989.9850841679
Yun County Rongfeng Rolling Mill Factory [100.0%],2021,439090.63780807896,175636.2551232316
Yun County Rongfeng Rolling Mill Factory [100.0%],2022,434157.84431726066,173663.13772690427
Yun County Rongfeng Rolling Mill Factory [100.0%],2023,439939.88399100746,175975.953596403
Yun County Rongfeng Rolling Mill Factory [100.0%],2024,444748.9722187617,177899.58888750468
Yun County Rongfeng Rolling Mill Factory [100.0%],2025,0.0,0.0
Yun County Rongfeng Rolling Mill Factory [100.0%],2026,0.0,0.0
Yun County Rongfeng Rolling Mill Factory [100.0%],2027,0.0,0.0
Yun County Rongfeng Rolling Mill Factory [100.0%],2028,0.0,0.0
Yun County Rongfeng Rolling Mill Factory [100.0%],2029,0.0,0.0
Yun County Rongfeng Rolling Mill Factory [100.0%],2030,0.0,0.0
Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],2020,4219049.648412529,7338589.388450885
Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],2021,4139997.442190459,7201086.460052496
Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],2022,4093488.246419886,7120188.646803075
Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],2023,4148004.620486642,7215014.097452522
Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],2024,4193347.4523483245,7293883.144387692
Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],2025,0.0,0.0
Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],2026,0.0,0.0
Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],2027,0.0,0.0
Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],2028,0.0,0.0
Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],2029,0.0,0.0
Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],2030,0.0,0.0
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd [100.0%],2020,3630300.447474963,7623630.939697424
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd [100.0%],2021,3562279.617302972,7480787.196336241
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd [100.0%],2022,3522260.568396747,7396747.193633171
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd [100.0%],2023,3569169.430264188,7495255.803554795
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd [100.0%],2024,3608184.8760433537,7577188.239691043
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd [100.0%],2025,0.0,0.0
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd [100.0%],2026,0.0,0.0
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd [100.0%],2027,0.0,0.0
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd [100.0%],2028,0.0,0.0
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd [100.0%],2029,0.0,0.0
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd [100.0%],2030,0.0,0.0
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd [100.0%],2020,3324099.72299169,6980609.41828255
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd [100.0%],2021,3261816.166574301,6849813.949806033
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd [100.0%],2022,3225172.557785365,6772862.371349267
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd [100.0%],2023,3268124.852504627,6863062.1902597165
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd [100.0%],2024,3303849.507910801,6938083.966612683
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd [100.0%],2025,0.0,0.0
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd [100.0%],2026,0.0,0.0
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd [100.0%],2027,0.0,0.0
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd [100.0%],2028,0.0,0.0
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd [100.0%],2029,0.0,0.0
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd [100.0%],2030,0.0,0.0
Zenith Steel Group Co Ltd [100.0%],2020,8470061.794161517,17787129.767739188
Zenith Steel Group Co Ltd [100.0%],2021,8311358.5013672095,17453852.85287114
Zenith Steel Group Co Ltd [100.0%],2022,8217987.767433863,17257774.311611112
Zenith Steel Group Co Ltd [100.0%],2023,8327433.518401212,17487610.388642546
Zenith Steel Group Co Ltd [100.0%],2024,8418462.68842656,17678771.64569578
Zenith Steel Group Co Ltd [100.0%],2025,0.0,0.0
Zenith Steel Group Co Ltd [100.0%],2026,0.0,0.0
Zenith Steel Group Co Ltd [100.0%],2027,0.0,0.0
Zenith Steel Group Co Ltd [100.0%],2028,0.0,0.0
Zenith Steel Group Co Ltd [100.0%],2029,0.0,0.0
Zenith Steel Group Co Ltd [100.0%],2030,0.0,0.0
Zhangjiagang Free Trade Zone Qiande Investment Co Ltd [37.0%]; Huasheng Holdings (Hong Kong) Co Ltd [25.0%]; Hengde International Co Ltd [14.3%]; Jiangsu Shagang Group Co Ltd [11.1%]; unknown [6.5%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.4%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.7%],2020,13515022.373748137,28381546.98487109
Zhangjiagang Free Trade Zone Qiande Investment Co Ltd [37.0%]; Huasheng Holdings (Hong Kong) Co Ltd [25.0%]; Hengde International Co Ltd [14.3%]; Jiangsu Shagang Group Co Ltd [11.1%]; unknown [6.5%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.4%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.7%],2021,13261791.806483436,27849762.79361522
Zhangjiagang Free Trade Zone Qiande Investment Co Ltd [37.0%]; Huasheng Holdings (Hong Kong) Co Ltd [25.0%]; Hengde International Co Ltd [14.3%]; Jiangsu Shagang Group Co Ltd [11.1%]; unknown [6.5%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.4%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.7%],2022,13112807.349365035,27536895.433666576
Zhangjiagang Free Trade Zone Qiande Investment Co Ltd [37.0%]; Huasheng Holdings (Hong Kong) Co Ltd [25.0%]; Hengde International Co Ltd [14.3%]; Jiangsu Shagang Group Co Ltd [11.1%]; unknown [6.5%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.4%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.7%],2023,13287441.467625542,27903627.082013637
Zhangjiagang Free Trade Zone Qiande Investment Co Ltd [37.0%]; Huasheng Holdings (Hong Kong) Co Ltd [25.0%]; Hengde International Co Ltd [14.3%]; Jiangsu Shagang Group Co Ltd [11.1%]; unknown [6.5%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.4%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.7%],2024,13432689.672355799,28208648.311947178
Zhangjiagang Free Trade Zone Qiande Investment Co Ltd [37.0%]; Huasheng Holdings (Hong Kong) Co Ltd [25.0%]; Hengde International Co Ltd [14.3%]; Jiangsu Shagang Group Co Ltd [11.1%]; unknown [6.5%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.4%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.7%],2025,0.0,0.0
Zhangjiagang Free Trade Zone Qiande Investment Co Ltd [37.0%]; Huasheng Holdings (Hong Kong) Co Ltd [25.0%]; Hengde International Co Ltd [14.3%]; Jiangsu Shagang Group Co Ltd [11.1%]; unknown [6.5%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.4%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.7%],2026,0.0,0.0
Zhangjiagang Free Trade Zone Qiande Investment Co Ltd [37.0%]; Huasheng Holdings (Hong Kong) Co Ltd [25.0%]; Hengde International Co Ltd [14.3%]; Jiangsu Shagang Group Co Ltd [11.1%]; unknown [6.5%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.4%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.7%],2027,0.0,0.0
Zhangjiagang Free Trade Zone Qiande Investment Co Ltd [37.0%]; Huasheng Holdings (Hong Kong) Co Ltd [25.0%]; Hengde International Co Ltd [14.3%]; Jiangsu Shagang Group Co Ltd [11.1%]; unknown [6.5%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.4%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.7%],2028,0.0,0.0
Zhangjiagang Free Trade Zone Qiande Investment Co Ltd [37.0%]; Huasheng Holdings (Hong Kong) Co Ltd [25.0%]; Hengde International Co Ltd [14.3%]; Jiangsu Shagang Group Co Ltd [11.1%]; unknown [6.5%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.4%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.7%],2029,0.0,0.0
Zhangjiagang Free Trade Zone Qiande Investment Co Ltd [37.0%]; Huasheng Holdings (Hong Kong) Co Ltd [25.0%]; Hengde International Co Ltd [14.3%]; Jiangsu Shagang Group Co Ltd [11.1%]; unknown [6.5%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.4%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.7%],2030,0.0,0.0
Zhejiang Wantai Special Steel Co Ltd [100.0%],2020,767099.9360750053,306839.97443000216
Zhejiang Wantai Special Steel Co Ltd [100.0%],2021,752726.8076709926,301090.723068397
Zhejiang Wantai Special Steel Co Ltd [100.0%],2022,744270.5902581612,297708.2361032645
Zhejiang Wantai Special Steel Co Ltd [100.0%],2023,754182.6582702985,301673.0633081194
Zhejiang Wantai Special Steel Co Ltd [100.0%],2024,762426.8095178772,304970.7238071509
Zhejiang Wantai Special Steel Co Ltd [100.0%],2025,0.0,0.0
Zhejiang Wantai Special Steel Co Ltd [100.0%],2026,0.0,0.0
Zhejiang Wantai Special Steel Co Ltd [100.0%],2027,0.0,0.0
Zhejiang Wantai Special Steel Co Ltd [100.0%],2028,0.0,0.0
Zhejiang Wantai Special Steel Co Ltd [100.0%],2029,0.0,0.0
Zhejiang Wantai Special Steel Co Ltd [100.0%],2030,0.0,0.0
Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],2020,4410824.632431281,9262731.72810569
Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],2021,4328179.144108207,9089176.202627234
Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],2022,4279555.893984427,8987067.377367297
Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],2023,4336550.285054216,9106755.598613854
Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],2024,4383954.154727793,9206303.724928366
Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],2025,0.0,0.0
Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],2026,0.0,0.0
Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],2027,0.0,0.0
Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],2028,0.0,0.0
Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],2029,0.0,0.0
Zhejiang Yuanli METAL PRODUCT Group Co Ltd [81.5%]; Zhejiang Yuanli Metal Products Group Co Ltd Trade Union Committee [18.5%],2030,0.0,0.0
Zhejiang Yuxin Industrial Co Ltd [100.0%],2020,703174.9414020883,281269.9765608353
Zhejiang Yuxin Industrial Co Ltd [100.0%],2021,689999.5736984098,275999.8294793639
Zhejiang Yuxin Industrial Co Ltd [100.0%],2022,682248.0410699811,272899.21642799245
Zhejiang Yuxin Industrial Co Ltd [100.0%],2023,691334.1034144403,276533.64136577613
Zhejiang Yuxin Industrial Co Ltd [100.0%],2024,698891.2420580541,279556.4968232216
Zhejiang Yuxin Industrial Co Ltd [100.0%],2025,0.0,0.0
Zhejiang Yuxin Industrial Co Ltd [100.0%],2026,0.0,0.0
Zhejiang Yuxin Industrial Co Ltd [100.0%],2027,0.0,0.0
Zhejiang Yuxin Industrial Co Ltd [100.0%],2028,0.0,0.0
Zhejiang Yuxin Industrial Co Ltd [100.0%],2029,0.0,0.0
Zhejiang Yuxin Industrial Co Ltd [100.0%],2030,0.0,0.0
Zhenshi Holding Group Co Ltd [70.3%]; Tongxiang Wushi Trading Co Ltd [23.9%]; unknown [4.5%]; Huakai Investment Co Ltd [1.3%],2020,1605795.866183678,642318.3464734713
Zhenshi Holding Group Co Ltd [70.3%]; Tongxiang Wushi Trading Co Ltd [23.9%]; unknown [4.5%]; Huakai Investment Co Ltd [1.3%],2021,1575708.1173912778,630283.2469565112
Zhenshi Holding Group Co Ltd [70.3%]; Tongxiang Wushi Trading Co Ltd [23.9%]; unknown [4.5%]; Huakai Investment Co Ltd [1.3%],2022,1558006.435607084,623202.5742428337
Zhenshi Holding Group Co Ltd [70.3%]; Tongxiang Wushi Trading Co Ltd [23.9%]; unknown [4.5%]; Huakai Investment Co Ltd [1.3%],2023,1578755.6979791583,631502.2791916634
Zhenshi Holding Group Co Ltd [70.3%]; Tongxiang Wushi Trading Co Ltd [23.9%]; unknown [4.5%]; Huakai Investment Co Ltd [1.3%],2024,1596013.4545907562,638405.3818363026
Zhenshi Holding Group Co Ltd [70.3%]; Tongxiang Wushi Trading Co Ltd [23.9%]; unknown [4.5%]; Huakai Investment Co Ltd [1.3%],2025,0.0,0.0
Zhenshi Holding Group Co Ltd [70.3%]; Tongxiang Wushi Trading Co Ltd [23.9%]; unknown [4.5%]; Huakai Investment Co Ltd [1.3%],2026,0.0,0.0
Zhenshi Holding Group Co Ltd [70.3%]; Tongxiang Wushi Trading Co Ltd [23.9%]; unknown [4.5%]; Huakai Investment Co Ltd [1.3%],2027,0.0,0.0
Zhenshi Holding Group Co Ltd [70.3%]; Tongxiang Wushi Trading Co Ltd [23.9%]; unknown [4.5%]; Huakai Investment Co Ltd [1.3%],2028,0.0,0.0
Zhenshi Holding Group Co Ltd [70.3%]; Tongxiang Wushi Trading Co Ltd [23.9%]; unknown [4.5%]; Huakai Investment Co Ltd [1.3%],2029,0.0,0.0
Zhenshi Holding Group Co Ltd [70.3%]; Tongxiang Wushi Trading Co Ltd [23.9%]; unknown [4.5%]; Huakai Investment Co Ltd [1.3%],2030,0.0,0.0
Zhongxin Iron and Steel Group Co Ltd [100.0%],2020,3451949.712337524,7249094.395908801
Zhongxin Iron and Steel Group Co Ltd [100.0%],2021,3387270.6345194667,7113268.33249088
Zhongxin Iron and Steel Group Co Ltd [100.0%],2022,3349217.656161725,7033357.077939623
Zhongxin Iron and Steel Group Co Ltd [100.0%],2023,3393821.9622163433,7127026.120654321
Zhongxin Iron and Steel Group Co Ltd [100.0%],2024,3430920.6428304473,7204933.34994394
Zhongxin Iron and Steel Group Co Ltd [100.0%],2025,0.0,0.0
Zhongxin Iron and Steel Group Co Ltd [100.0%],2026,0.0,0.0
Zhongxin Iron and Steel Group Co Ltd [100.0%],2027,0.0,0.0
